ownerUsername,postUrl,timestamp,likesCount,id,text,Sentimento,Pontuacao
launat_,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-03T19:20:00.000Z,0,17989164259843628,Quanto orgulho desse lugar! ❤️,positive,"0,96966"
caiosanttos01,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-03T19:33:15.000Z,0,18345844978049097,"E a revista Caio santtos concorda, o que é motivo de mais orgulho❤️",positive,"0,929615"
franeynogueira,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-03T19:47:20.000Z,0,18028603468463085,👏👏👏👏,positive,"0,962238"
mai.villela,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-03T20:40:02.000Z,0,17945640119424014,👏👏👏👏👏,positive,"0,97518"
claudiaramiresbiscuit,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-03T20:55:22.000Z,0,17968589372192163,Parabéns,positive,"0,980006"
tereza.souza.5621,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-03T21:38:44.000Z,0,17912924999672663,Nossa amo visitar o Crab. Já faz parte de minha agenda.❤️❤️,positive,"0,973244"
isabellahir,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-03T22:17:04.000Z,0,17983627678825725,🔥🔥🔥,positive,"0,928103"
luiz_mattos01,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-03T22:39:20.000Z,0,17978240321015654,O CRAB é fantástico ❤️❤️,positive,"0,994165"
luizcarlos.menezes,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-04T01:20:42.000Z,0,18198650020221752,"Esse lugar é encantado,tem magia,tem axé,me sinto muito bem quando 🥰😘😉",positive,"0,934828"
poliana_dutra_valente,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-04T03:54:10.000Z,0,17901795845677249,Que tudoooo 💖,positive,"0,924333"
crabsebrae,https://www.instagram.com/p/CpSsSb5uiF5/,2023-03-04T11:18:29.000Z,0,17988127234868468,"Por conta da alta demanda, teremos uma tolerância de 15 minutos para  o checkin dos inscritos. Caso haja vaga após esse período, abriremos para quem estiver no CRAB numa fila de espera!",neutral,0
thallesamaralrio,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-04T14:06:09.000Z,0,18319946722072988,"Adoro esse lugar! Só esse ano já fui umas 8 vezes levar todo mundo para conhecer...E não precisa da chancela do NYT, é só ir lá ao vivo que a pessoa se apaixona.",positive,"0,775291"
andreaoliveirarr_,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-04T14:21:29.000Z,0,17994652021739460,Lindo de ver 😍😍😍❤️❤️❤️,positive,"0,999833"
andreaoliveirarr_,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-04T14:21:57.000Z,0,18024031828451983,Tudoooo ❤️,positive,"0,981344"
lilianrsimoes,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-04T18:29:00.000Z,0,17897266856766874,"Quanto orgulho tenho do Crab, é um lugar acolhedor e de  ótima receptividade onde todos envolvidos  tem paixão pela arte e pela cultura brasileira.  Reconhecimento mas que merecido. ❤️🥰🫶",positive,"0,958092"
anarobertatartaglia,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-04T20:02:12.000Z,1,17878057391826368,"Muito linda essa exposição! E o CRAB é um espaço maravilhoso no Centro, adoro!❤️",positive,"0,993326"
nirvana_prem,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-04T21:18:25.000Z,1,"1,83361E+16",Exposição linda! A montagem é sempre muito bem cuidada. 😍,positive,"0,885564"
artesadofuturo,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-04T21:29:11.000Z,1,17967095180493662,Eu tive o prazer de visutá-la no último dia! O CRABé um lugar muito agradável e acolhedor! Obrigada.,positive,"0,878681"
daniella.villalta,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-04T21:39:39.000Z,1,17864883335843041,Essa exposição está muito incrível! Emociona mesmo!,positive,"0,945744"
andreazabrieszach,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-04T22:24:31.000Z,1,18012205963555325,Exposição sensacional! 👏👏👏,positive,"0,957637"
mariedobrasil,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-04T23:04:29.000Z,1,17910287927720410,"Uma exposição linda , maravilhosa, 👏😍",positive,"0,99685"
marlenenogueira.turismo.rio,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-04T23:10:54.000Z,1,17971199963175357,Maravilhoso. ❤️❤️,positive,"0,992268"
gabi_de_laurentis_,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-05T02:27:46.000Z,1,18272541103116637,Maravilhosa,positive,"0,980545"
1985dd_,https://www.instagram.com/p/CpaPEZptx5r/,2023-03-05T14:47:15.000Z,0,17990572033835939,Viva as artesãs e artesãos brasileiros ❤️,positive,"0,891346"
liliamourabiscuit,https://www.instagram.com/p/CpaPEZptx5r/,2023-03-05T15:13:45.000Z,0,17875995641835246,O artesanato é minha sobrevivência!✊🏼,positive,"0,357103"
liliamourabiscuit,https://www.instagram.com/p/CpSsSb5uiF5/,2023-03-05T15:17:24.000Z,0,17864982917886824,Terá outro dia ?,neutral,0
celiabasto,https://www.instagram.com/p/CpaPEZptx5r/,2023-03-05T15:18:13.000Z,0,18256604593181662,Showww,positive,"0,663683"
ylnahthemoteoelael,https://www.instagram.com/p/CpaPEZptx5r/,2023-03-05T15:33:14.000Z,0,17972396447158660,👏👏👏👏👏👏👏,positive,"0,985968"
edneyescultor,https://www.instagram.com/p/CpaPEZptx5r/,2023-03-05T16:35:47.000Z,0,18009728914522312,Expresso aqui a minha gratidão a todos que valorizam o nosso pensamento criativo!!!💓🙏🏿,positive,"0,99667"
rio.ape,https://www.instagram.com/p/CpSsSb5uiF5/,2023-03-05T22:08:23.000Z,0,17925969485656790,Aguardando para saber se vai acontecer de novo!!,neutral,0
pattyyamamoto,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T01:55:23.000Z,1,18349501114004778,@raiz.campos amei a oficina 👏👏👏👏👏👏👏 #gratidao,positive,"0,997243"
dequete,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:31:52.000Z,1,17922986768674196,😍,positive,"0,931476"
solpedagogiatea,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:42:07.000Z,1,17905591703731741,Faz uma dessas oficinas em Manaus🙌,positive,"0,630962"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:53:47.000Z,1,17973243956298718,@adrianavoloski ❤️🙌,positive,"0,981692"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:54:07.000Z,0,18206505973237775,@pedrobocaskater ❤️🙌,positive,"0,981692"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:54:39.000Z,1,17991024703713865,@dequete ❤️🙌,positive,"0,981692"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:54:53.000Z,1,18277242643129595,@pattyyamamoto ❤️🙌,positive,"0,981692"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:55:10.000Z,1,18007483966603111,❤️🙌,positive,"0,979143"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:55:17.000Z,1,17981395555979485,@arte.sustentavel ❤️🙌,positive,"0,982414"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:55:20.000Z,0,18035412613444670,@sampa092 ❤️🙌,positive,"0,981692"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:55:45.000Z,0,17991347842712646,@pedrobocaskater ❤️🙌,positive,"0,981692"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T02:55:49.000Z,1,17997991459675699,@roxanamemoriasafetivas ❤️🙌,positive,"0,981692"
fredy_madeirarte,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T11:00:51.000Z,1,17982171589945668,Mt irado irmaoooo 🔥❤️👏,positive,"0,980623"
marcelloipanema,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T13:34:33.000Z,1,17861051102904922,🔥🙌Roots!,positive,"0,928029"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T13:42:45.000Z,0,17958567503455296,@fredy_madeirarte ❤️🙌,positive,"0,981692"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T13:42:51.000Z,1,17971809092178847,@marcelloipanema ❤️🙌,positive,"0,981692"
na_bru_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T17:46:28.000Z,1,18203775211243272,@thatiilopes,neutral,0
na_bru_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T17:46:54.000Z,1,18032683906455373,@helenice2667,neutral,0
na_bru_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T17:47:01.000Z,0,17979624832884070,@elainesantos8,neutral,0
brunapelegrino1,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:04:22.000Z,0,17979936310972087,@milena_gzl,neutral,0
brunapelegrino1,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:04:30.000Z,0,17900828102680945,@libiacarvalho,neutral,0
brunapelegrino1,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:04:45.000Z,0,18050529229396768,@andreaoliveirarr_,neutral,0
brunapelegrino1,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:05:01.000Z,0,18111855832305952,@raphavalle,neutral,0
brunapelegrino1,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:05:10.000Z,1,18001955134628868,@chrisprado_terapeuta,neutral,0
brunapelegrino1,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:05:20.000Z,1,18027263206479855,@beatriz.pelegrino,neutral,0
caiosanttos01,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:11:39.000Z,1,17900063060755686,@matheusmurta_,neutral,0
caiosanttos01,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:11:44.000Z,0,18273500608112284,@maialucass_,neutral,0
caiosanttos01,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:11:57.000Z,0,18013670134545675,@aquino_yann,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:15:43.000Z,1,17918915615690732,@leilaneneves_,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:16:13.000Z,1,17993368519767370,@marinhorafah,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:16:23.000Z,0,17955818801301596,@gilmarabernardo19,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:16:29.000Z,0,18279188563128110,@andressagie,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:16:42.000Z,1,18349150315027846,@priscilanegreiros.crf,positive,"0,789699"
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:16:48.000Z,0,17946251312538129,@karinenegreirost,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:17:28.000Z,0,17851884698912302,@lindy.lemos,positive,"0,82947"
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:17:52.000Z,0,17974397573112177,@marcinhagil,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:20:07.000Z,0,17926293764571188,@oasilvasantos,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:20:18.000Z,0,17909532938713982,@nayarasantos008,neutral,0
andreaoliveirarr_,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:20:25.000Z,0,18050976583393590,@aleoliveeer,neutral,0
marcelafragoso23,https://www.instagram.com/p/CpdFUyYMyfW/,2023-03-06T18:29:31.000Z,0,17946582776406593,@insta_prado,neutral,0
utopia_brasil,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T18:54:06.000Z,1,17956312460431795,Muito orgulho sempre 🔥,positive,"0,984927"
victoraias,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T20:13:40.000Z,1,17884441754801367,Muito foda!,negative,"-0,547841"
atelierlennyspalato,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T21:18:36.000Z,3,17861396183861278,"Foi ótimo, por mais oficinas criativas como essa, o trabalho com stencil inspirado no grafismo amazônico maravilhoso. Raiz é pura energia, simpatia e muita técnica,  parabéns CRAB pela escolha.",positive,"0,961901"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T21:42:13.000Z,0,17975442593113698,@atelierlennyspalato ❤️🙌,positive,"0,981692"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T21:42:26.000Z,0,17945654378534811,@victoraias ❤️🙌,positive,"0,981692"
n4nib,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T22:00:42.000Z,1,18086890765323138,Que da hora! Parabéns mano 🔥🙌❤️,positive,"0,769258"
raiz.campos,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T22:22:23.000Z,1,18017437174525672,@n4nib ❤️🙌,positive,"0,981692"
florafranco21,https://www.instagram.com/p/CpaXpwUgEAt/,2023-03-06T22:36:18.000Z,1,17947400402402231,😍😍 vai ter de novo?,positive,"0,977385"
claudiayukbarbosa,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-07T10:42:28.000Z,1,17980092670978281,😍😍😍😍😍maravilhoso como sempre,positive,"0,999939"
luizcarlos.menezes,https://www.instagram.com/p/CpaPEZptx5r/,2023-03-07T10:57:07.000Z,0,17929673765549113,"Amo o trabalho dos artesãos,uma arte infelizmente pouco valorizado 👏👏👏👏 vamos dar força ao povo gente 😉😉",positive,"0,972527"
narinharj,https://www.instagram.com/p/CpfkiE4u182/,2023-03-07T17:01:44.000Z,1,"1,78812E+16","Oiii, quero saber já das próximas exposições ❤️",positive,"0,862563"
marielzarodriguezjp,https://www.instagram.com/p/CpfkiE4u182/,2023-03-07T17:02:42.000Z,1,17931658871636029,😍😍😍,positive,"0,996442"
euanapaulafelix84,https://www.instagram.com/p/CodDPrBSLSC/,2023-03-07T17:08:07.000Z,0,17978871659064643,Gostaria de levar os alunos da minha creche do município. Existe a possibilidade de enviar transporte para que possamos ir?,neutral,0
rosaliablucas,https://www.instagram.com/p/CpViKU-OGFZ/,2023-03-07T17:17:35.000Z,0,17980601011952655,👏👏👏👏👏👏,positive,"0,981115"
caiosanttos01,https://www.instagram.com/p/CpfkiE4u182/,2023-03-07T17:18:47.000Z,1,17849590769915562,😍😍😍,positive,"0,996442"
lena.trindade1,https://www.instagram.com/p/CpfkiE4u182/,2023-03-07T17:27:31.000Z,1,17977431049922974,👏👏👏❤️,positive,"0,990296"
francines_sc,https://www.instagram.com/p/CpfkiE4u182/,2023-03-07T18:15:04.000Z,2,17965067012112245,"Não sei como estão seus dias, @goncalvestalitanunessilva , mas poderíamos tentar levar a Graça. 😊",neutral,0
monamendes72,https://www.instagram.com/p/CpfkiE4u182/,2023-03-07T19:37:47.000Z,1,18236149792090189,"Mostra incrível,  espaço lindíssimo! Uma riqueza!!!",positive,"0,984177"
terezinha.matias.560,https://www.instagram.com/p/CpfkiE4u182/,2023-03-07T21:44:43.000Z,1,18167127049275544,Como cinto feliz o nosso  trabalhos  sendo visto por todo  pais so  agradeço  a deus por por ter pessoas  que faz com que tudo  aconteça,positive,"0,96046"
dayrell.dayrell,https://www.instagram.com/p/CpfkiE4u182/,2023-03-08T00:09:37.000Z,1,17983789399831190,Até que dia vai a exposição?,neutral,0
maus_pereira,https://www.instagram.com/p/CpaPEZptx5r/,2023-03-08T00:12:01.000Z,0,18331266325068637,edney ! monstro !!,negative,"-0,287076"
larissaluzzz,https://www.instagram.com/p/CpfkiE4u182/,2023-03-08T00:47:50.000Z,1,17925798113573190,incrível demais!!!!,positive,"0,990669"
valeriagrille,https://www.instagram.com/p/CpfkiE4u182/,2023-03-08T02:33:23.000Z,1,18090962230317622,Linda exposição!! Parabéns!!,positive,"0,985205"
goncalvestalitanunessilva,https://www.instagram.com/p/CpfkiE4u182/,2023-03-08T11:25:36.000Z,1,17975617319078719,"@francines_sc Oi, Fran. Podíamos sim, mas este é o último mês? É que nesses próximos finais de semana assumi compromisso.",positive,"0,654719"
francines_sc,https://www.instagram.com/p/CpfkiE4u182/,2023-03-08T17:25:15.000Z,0,17989393159734795,"@goncalvestalitanunessilva , entendi. Termina esse mês, sim.",neutral,0
brunapelegrino1,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T17:56:02.000Z,1,17994630448757440,❤️,positive,"0,970144"
launat_,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T17:56:16.000Z,1,17856418808914573,Que lindooo ❤️❤️,positive,"0,997367"
carlamonnerat,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T18:11:50.000Z,2,17872146488849949,Que riqueza de experiência! Imperdível para qq criança !! Que as redes de ensino aproveitem essa oportunidade singular para tratar de tantos conteúdos possíveis!!! Parabéns @crabsebrae 🙌👏👏👏,positive,"0,910697"
euanapaulafelix84,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T18:22:53.000Z,3,17921227760682755,"Gostaria de levar as crianças, mas vcs disponibilizam transporte?",neutral,0
anajaquelinesoares,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T18:25:03.000Z,2,17961851882464724,Tem ônibus disponível p o translado das crianças?,neutral,0
bibickinha,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T18:27:35.000Z,1,17947672658581198,@crabsebrae onde consigo acompanhar vagas de emprego na área do educativo? 🥰,neutral,0
fatimapapel,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T18:31:05.000Z,1,17984316925822634,Que bacana! Quero muito conhecer!,positive,"0,972454"
bemonnerat,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-08T22:03:00.000Z,0,18326318476068791,Ansiosa! Quando sai a programação???,positive,"0,984967"
arianabenicio,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-08T22:07:23.000Z,0,18208225900211831,Aguardando a programação. ❤️❤️❤️❤️,positive,"0,998582"
carlamonnerat,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-08T22:10:23.000Z,0,17978477252016031,Vem coisa boa por aí com certeza! 🙌🔥,positive,"0,881855"
_natinharibeiro,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-08T22:20:53.000Z,0,17968296443210724,Ansiosaaaaaa😍😍😍😍,positive,"0,999555"
spadoniartesanatos,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-08T22:26:10.000Z,0,18347011246038221,😍😍😍😍🤔🤔🤔,positive,"0,996818"
jussara.limeira,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T23:08:08.000Z,1,17927657606650707,@crasebrae gostaria muito de lavar meus alunos vocês disponibilizam transporte ?,neutral,0
rjlucasmaia,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-08T23:14:31.000Z,1,18040504318427603,@juliw.querino,positive,"0,435812"
gloriacorreiaoficial,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-08T23:42:30.000Z,0,17949828590341084,Coisa boa? Eu acho,positive,"0,740401"
rosagomesmariano,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-08T23:51:39.000Z,0,18350440468060197,"Por favor, avisem com antecedência 🙏🏼",neutral,0
silvia.amoedo.12,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-09T00:45:05.000Z,0,17986708771761594,"Com certeza coisa boa ou melhor dizendo, uma presença marcante!!!!!",positive,"0,97702"
arte.sustentavel,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-09T00:46:00.000Z,0,18076573780344984,😍 já queroooo...rsrsrs amo❤️,positive,"0,998777"
bellamarzullo,https://www.instagram.com/p/CpiXaSXs8HW/,2023-03-09T14:24:21.000Z,1,18000701227631127,@bragacarneirotijuca ❤️,positive,"0,97728"
sergioartspb,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-09T14:56:31.000Z,0,17978524034019582,Quero participar estou no Rio,neutral,0
sergioartspb,https://www.instagram.com/p/Cpi0F_AJT0N/,2023-03-09T15:03:35.000Z,0,18007392607597367,👏👏👏👏👏,positive,"0,97518"
fatimapapel,https://www.instagram.com/p/CpkkHtGO_Ni/,2023-03-09T15:17:16.000Z,1,17878061396830090,Coisa mais linda!,positive,"0,978609"
ka.tarse,https://www.instagram.com/p/CpkkHtGO_Ni/,2023-03-09T16:35:10.000Z,1,17946020906542214,Exposição linda 😍,positive,"0,978048"
_aline.baptistacrr,https://www.instagram.com/p/CpkkHtGO_Ni/,2023-03-09T17:26:03.000Z,1,17979723085997836,Eu fui 😍,positive,"0,973331"
valeriagrille,https://www.instagram.com/p/CpkkHtGO_Ni/,2023-03-09T17:37:52.000Z,1,18352008907026819,Eu fui duas vezes! Recomendo!!!,positive,"0,744356"
crabsebrae,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-09T17:42:40.000Z,0,17892125399786650,@artesadofuturo que bom que conseguiu visitar essa exposição incrível! Volte sempre 💛🤩,positive,"0,932352"
crabsebrae,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-09T17:43:26.000Z,1,17929139144546692,@mayarahfs já estamos com saudades 🥺💛,positive,"0,514061"
crabsebrae,https://www.instagram.com/p/CpYN_CuObNa/,2023-03-09T17:43:39.000Z,0,17945363267550158,@andreazabrieszach 🤩💛✨,positive,"0,929539"
